id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19655,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.658048,-73.908286,Private room,171,7,3,2024-07-14,1.84,60,86
19656,Private room in Bushwick,10134,Emma,Brooklyn,Bushwick,40.643116,-73.915944,Private room,29,1,5,2024-08-14,5.0,60,309
19657,Private room in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.652886,-73.936311,Private room,24,1,25,2024-08-15,25.0,60,227
19658,Private room in Flatbush,10134,Emma,Brooklyn,Flatbush,40.691954,-73.938229,Private room,55,1,6,2024-08-25,6.0,60,214
19659,Entire home/apt in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.661017,-73.893301,Entire home/apt,121,1,22,2024-08-26,22.0,60,92
19660,Private room in Greenpoint,10134,Emma,Brooklyn,Greenpoint,40.666891,-73.94601,Private room,114,1,26,2024-08-29,26.0,60,186
19661,Private room in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.654337,-73.907123,Private room,95,1,31,2024-08-31,31.0,60,190
19662,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.715211,-73.93799,Private room,90,5,16,2024-06-16,6.23,60,48
19663,Entire home/apt in Crown Heights,10134,Emma,Brooklyn,Crown Heights,40.636523,-73.968308,Entire home/apt,235,1,23,2024-08-12,23.0,60,219
19664,Entire home/apt in Bushwick,10134,Emma,Brooklyn,Bushwick,40.663017,-74.008047,Entire home/apt,15,2,25,2024-08-28,25.0,60,15
19665,Entire home/apt in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.675797,-73.938529,Entire home/apt,228,1,17,2024-08-28,17.0,60,95
19666,Entire home/apt in Flatbush,10134,Emma,Brooklyn,Flatbush,40.652156,-73.939251,Entire home/apt,288,1,7,2024-07-17,4.57,60,332
19667,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.620637,-73.997102,Private room,134,2,31,2024-08-19,31.0,60,260
19668,Entire home/apt in Sunset Park,10134,Emma,Brooklyn,Sunset Park,40.617328,-73.929456,Entire home/apt,94,1,24,2024-08-18,24.0,60,209
19669,Private room in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.706185,-73.898382,Private room,15,5,174,2024-08-26,174.0,60,193
19670,Entire home/apt in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.635322,-73.938305,Entire home/apt,96,2,19,2024-08-28,19.0,60,304
19671,Entire home/apt in Crown Heights,10134,Emma,Brooklyn,Crown Heights,40.615331,-73.964236,Entire home/apt,141,1,6,2024-08-31,6.0,60,258
19672,Shared room in Crown Heights,10134,Emma,Brooklyn,Crown Heights,40.6483,-74.025033,Shared room,15,14,30,2024-07-28,25.71,60,100
19673,Entire home/apt in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.709173,-73.924458,Entire home/apt,204,2,10,2024-08-16,10.0,60,289
19674,Private room in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.649391,-73.973412,Private room,103,2,37,2024-07-24,28.46,60,93
19675,Entire home/apt in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.655203,-73.891169,Entire home/apt,240,5,42,2024-07-03,21.0,60,299
19676,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.644695,-73.941452,Private room,91,14,4,2024-07-11,2.31,60,173
19677,Entire home/apt in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.681218,-73.992535,Entire home/apt,69,1,32,2024-07-13,19.2,60,363
19678,Entire home/apt in Flatbush,10134,Emma,Brooklyn,Flatbush,40.680435,-73.962158,Entire home/apt,175,30,29,2024-08-07,29.0,60,156
19679,Entire home/apt in Bushwick,10134,Emma,Brooklyn,Bushwick,40.650514,-73.956018,Entire home/apt,48,1,5,2024-07-21,3.57,60,142
19680,Entire home/apt in Park Slope,10134,Emma,Brooklyn,Park Slope,40.667206,-73.88045,Entire home/apt,142,3,35,2024-08-31,35.0,60,187
19681,Entire home/apt in Park Slope,10134,Emma,Brooklyn,Park Slope,40.669648,-73.982674,Entire home/apt,106,3,45,2024-08-25,45.0,60,283
19682,Private room in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.651711,-73.928749,Private room,93,1,0,,0.0,60,325
19683,Private room in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.64181,-73.969882,Private room,136,1,26,2024-08-24,26.0,60,23
19684,Hotel room in Flatbush,10134,Emma,Brooklyn,Flatbush,40.728283,-73.923052,Hotel room,196,1,3,2024-08-15,3.0,60,214
19685,Private room in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.690322,-73.944864,Private room,32,2,113,2024-08-15,113.0,60,55
19686,Private room in Crown Heights,10134,Emma,Brooklyn,Crown Heights,40.613083,-73.941549,Private room,37,1,11,2024-08-27,11.0,60,336
19687,Entire home/apt in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.663071,-73.906737,Entire home/apt,247,7,36,2024-08-27,36.0,60,161
19688,Private room in Greenpoint,10134,Emma,Brooklyn,Greenpoint,40.652554,-73.947362,Private room,156,14,6,2024-04-11,1.26,60,43
19689,Entire home/apt in Carroll Gardens,10134,Emma,Brooklyn,Carroll Gardens,40.679077,-73.933972,Entire home/apt,87,1,13,2024-08-30,13.0,60,220
19690,Entire home/apt in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.658634,-73.942034,Entire home/apt,160,1,14,2024-08-21,14.0,60,56
19691,Entire home/apt in Park Slope,10134,Emma,Brooklyn,Park Slope,40.680814,-73.931774,Entire home/apt,94,5,59,2024-08-22,59.0,60,72
19692,Private room in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.651391,-73.973544,Private room,144,5,27,2024-06-17,10.66,60,261
19693,Entire home/apt in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.633674,-73.976424,Entire home/apt,200,1,63,2024-08-24,63.0,60,183
19694,Shared room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.671024,-73.95476,Shared room,46,5,90,2024-08-06,90.0,60,279
19695,Private room in Park Slope,10134,Emma,Brooklyn,Park Slope,40.627221,-73.974705,Private room,99,3,52,2024-08-25,52.0,60,204
19696,Entire home/apt in Flatbush,10134,Emma,Brooklyn,Flatbush,40.664386,-73.963186,Entire home/apt,213,2,6,2024-07-20,4.19,60,115
19697,Entire home/apt in Sunset Park,10134,Emma,Brooklyn,Sunset Park,40.659952,-73.875168,Entire home/apt,158,5,1,2024-06-13,0.38,60,0
19698,Private room in Crown Heights,10134,Emma,Brooklyn,Crown Heights,40.643622,-73.944722,Private room,138,3,27,2024-08-12,27.0,60,232
19699,Private room in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.640728,-73.984298,Private room,113,14,11,2024-08-04,11.0,60,74
19700,Entire home/apt in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.642087,-73.917656,Entire home/apt,37,1,29,2024-08-23,29.0,60,205
19701,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.666612,-73.964213,Private room,128,1,27,2024-08-31,27.0,60,209
19702,Entire home/apt in Greenpoint,10134,Emma,Brooklyn,Greenpoint,40.664954,-73.9477,Entire home/apt,249,1,20,2024-07-05,10.34,60,68
19703,Private room in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.638394,-73.979202,Private room,62,1,19,2024-08-06,19.0,60,305
19704,Private room in Bay Ridge,10134,Emma,Brooklyn,Bay Ridge,40.653068,-73.987045,Private room,120,3,0,,0.0,60,253
19705,Private room in Bedford-Stuyvesant,10134,Emma,Brooklyn,Bedford-Stuyvesant,40.65707,-73.951527,Private room,87,5,8,2024-08-01,7.74,60,285
19706,Entire home/apt in Williamsburg,10134,Emma,Brooklyn,Williamsburg,40.669321,-73.944849,Entire home/apt,179,2,8,2024-07-01,3.87,60,336
19707,Entire home/apt in Greenpoint,10134,Emma,Brooklyn,Greenpoint,40.647411,-73.965872,Entire home/apt,15,2,17,2024-07-03,8.5,60,180
19708,Entire home/apt in Williamsburg,10135,Andrew,Brooklyn,Williamsburg,40.662538,-73.926432,Entire home/apt,213,1,15,2024-07-03,7.5,15,142
19709,Entire home/apt in Crown Heights,10135,Andrew,Brooklyn,Crown Heights,40.653832,-73.952778,Entire home/apt,44,1,5,2024-07-15,3.12,15,217
19710,Entire home/apt in Flatbush,10135,Andrew,Brooklyn,Flatbush,40.606508,-73.982477,Entire home/apt,118,1,2,2024-07-27,1.67,15,272
19711,Hotel room in Flatbush,10135,Andrew,Brooklyn,Flatbush,40.703133,-73.933601,Hotel room,91,5,44,2024-08-23,44.0,15,320
19712,Entire home/apt in Bedford-Stuyvesant,10135,Andrew,Brooklyn,Bedford-Stuyvesant,40.672839,-73.914773,Entire home/apt,216,2,2,2024-06-30,0.95,15,161
19713,Private room in Bedford-Stuyvesant,10135,Andrew,Brooklyn,Bedford-Stuyvesant,40.69005,-73.962636,Private room,73,3,31,2024-07-21,22.14,15,183
19714,Private room in Flatbush,10135,Andrew,Brooklyn,Flatbush,40.654195,-73.97085,Private room,84,7,14,2024-08-13,14.0,15,27
19715,Private room in Bushwick,10135,Andrew,Brooklyn,Bushwick,40.685643,-74.007497,Private room,67,2,15,2024-08-28,15.0,15,315
19716,Entire home/apt in Park Slope,10135,Andrew,Brooklyn,Park Slope,40.6446,-73.952985,Entire home/apt,120,1,2,2024-07-22,1.46,15,213
19717,Entire home/apt in Bedford-Stuyvesant,10135,Andrew,Brooklyn,Bedford-Stuyvesant,40.642516,-73.969893,Entire home/apt,183,5,68,2024-08-21,68.0,15,246
19718,Private room in Sunset Park,10135,Andrew,Brooklyn,Sunset Park,40.615935,-73.9571,Private room,163,3,4,2024-08-25,4.0,15,236
19719,Private room in Greenpoint,10135,Andrew,Brooklyn,Greenpoint,40.678007,-73.965808,Private room,15,3,18,2024-04-21,4.06,15,171
19720,Entire home/apt in Bay Ridge,10135,Andrew,Brooklyn,Bay Ridge,40.728196,-73.910173,Entire home/apt,140,2,18,2024-01-27,2.48,15,102
19721,Entire home/apt in Bay Ridge,10135,Andrew,Brooklyn,Bay Ridge,40.698802,-73.945545,Entire home/apt,159,2,2,2024-08-25,2.0,15,337
19722,Entire home/apt in Sunset Park,10135,Andrew,Brooklyn,Sunset Park,40.653472,-73.985574,Entire home/apt,89,3,33,2024-08-19,33.0,15,55
19723,Private room in Bay Ridge,10136,Eric,Brooklyn,Bay Ridge,40.633271,-73.889443,Private room,39,1,4,2024-06-27,1.82,2,88
19724,Entire home/apt in Williamsburg,10136,Eric,Brooklyn,Williamsburg,40.709155,-73.977494,Entire home/apt,38,5,82,2024-08-24,82.0,2,198
19725,Entire home/apt in Bedford-Stuyvesant,10137,Michelle,Brooklyn,Bedford-Stuyvesant,40.672087,-73.927367,Entire home/apt,182,1,30,2024-08-03,30.0,2,236
19726,Private room in Bedford-Stuyvesant,10137,Michelle,Brooklyn,Bedford-Stuyvesant,40.651765,-73.950509,Private room,90,1,19,2024-08-19,19.0,2,167
19727,Hotel room in Greenpoint,10138,Andrew,Brooklyn,Greenpoint,40.676973,-73.916737,Hotel room,113,2,33,2024-08-22,33.0,1,54
19728,Private room in Flatbush,10139,Brittany,Brooklyn,Flatbush,40.690525,-73.916945,Private room,15,1,118,2024-08-29,118.0,2,338
19729,Private room in Flatbush,10139,Brittany,Brooklyn,Flatbush,40.668912,-74.034982,Private room,101,3,70,2024-08-28,70.0,2,55
19730,Private room in Carroll Gardens,10140,Elizabeth,Brooklyn,Carroll Gardens,40.638595,-73.937624,Private room,84,1,27,2024-08-20,27.0,2,44
19731,Entire home/apt in Carroll Gardens,10140,Elizabeth,Brooklyn,Carroll Gardens,40.653421,-73.993107,Entire home/apt,98,1,37,2024-08-07,37.0,2,311
19732,Private room in Bay Ridge,10141,Christopher,Brooklyn,Bay Ridge,40.633187,-73.877217,Private room,121,1,4,2024-08-17,4.0,1,11
19733,Private room in Bushwick,10142,Steven,Brooklyn,Bushwick,40.643061,-73.968718,Private room,50,1,21,2024-08-18,21.0,1,326
19734,Entire home/apt in Greenpoint,10143,Jennifer,Brooklyn,Greenpoint,40.635527,-73.913512,Entire home/apt,190,2,26,2024-08-02,26.0,1,319
19735,Entire home/apt in Williamsburg,10144,Jacob,Brooklyn,Williamsburg,40.615075,-73.885925,Entire home/apt,196,1,38,2024-08-15,38.0,1,124
19736,Private room in Williamsburg,10145,Joshua,Brooklyn,Williamsburg,40.711515,-73.935222,Private room,79,1,26,2024-08-17,26.0,1,319
19737,Private room in Crown Heights,10146,Gary,Brooklyn,Crown Heights,40.640255,-73.967536,Private room,15,2,107,2024-07-12,62.94,5,95
19738,Entire home/apt in Carroll Gardens,10146,Gary,Brooklyn,Carroll Gardens,40.670374,-73.968931,Entire home/apt,124,30,48,2024-08-25,48.0,5,349
19739,Entire home/apt in Park Slope,10146,Gary,Brooklyn,Park Slope,40.649807,-73.93527,Entire home/apt,163,7,26,2024-08-22,26.0,5,83
19740,Private room in Crown Heights,10146,Gary,Brooklyn,Crown Heights,40.628334,-73.930793,Private room,81,5,6,2024-07-26,4.86,5,87
19741,Entire home/apt in Bushwick,10146,Gary,Brooklyn,Bushwick,40.642176,-73.880419,Entire home/apt,40,3,0,,0.0,5,362
19742,Private room in Carroll Gardens,10147,Emma,Brooklyn,Carroll Gardens,40.664493,-73.956695,Private room,101,3,17,2024-08-31,17.0,1,280
19743,Entire home/apt in Carroll Gardens,10148,Ryan,Brooklyn,Carroll Gardens,40.6212,-73.97924,Entire home/apt,204,2,25,2024-08-06,25.0,1,143
19744,Entire home/apt in Greenpoint,10149,Samantha,Brooklyn,Greenpoint,40.700829,-73.927975,Entire home/apt,71,1,9,2024-08-25,9.0,1,69
19745,Entire home/apt in Bay Ridge,10150,Edward,Brooklyn,Bay Ridge,40.63083,-73.970857,Entire home/apt,291,3,4,2024-08-05,4.0,1,158
19746,Private room in Williamsburg,10151,Andrew,Brooklyn,Williamsburg,40.658152,-73.949297,Private room,15,2,22,2024-06-24,9.57,1,61
19747,Private room in Flatbush,10152,John,Brooklyn,Flatbush,40.675281,-73.978383,Private room,82,14,181,2024-08-26,181.0,2,135
19748,Private room in Park Slope,10152,John,Brooklyn,Park Slope,40.669391,-73.895288,Private room,129,1,3,2024-08-08,3.0,2,7
19749,Hotel room in Bay Ridge,10153,Brenda,Brooklyn,Bay Ridge,40.69056,-73.890294,Hotel room,251,2,19,2024-08-18,19.0,1,318
19750,Private room in Carroll Gardens,10154,Brenda,Brooklyn,Carroll Gardens,40.668401,-73.995541,Private room,50,1,174,2024-08-31,174.0,1,314
19751,Entire home/apt in Flatbush,10155,Jacob,Brooklyn,Flatbush,40.652516,-73.979578,Entire home/apt,50,5,3,2024-08-05,3.0,1,336
19752,Entire home/apt in Crown Heights,10156,Joshua,Brooklyn,Crown Heights,40.672046,-73.943703,Entire home/apt,204,1,32,2024-08-25,32.0,2,228
19753,Private room in Park Slope,10156,Joshua,Brooklyn,Park Slope,40.690033,-73.965006,Private room,86,1,7,2024-08-29,7.0,2,168
19754,Private room in Williamsburg,10157,Jennifer,Brooklyn,Williamsburg,40.644714,-73.891232,Private room,105,1,0,,0.0,1,298
19755,Entire home/apt in Bay Ridge,10158,Olivia,Brooklyn,Bay Ridge,40.64168,-73.940432,Entire home/apt,101,3,36,2024-07-24,27.69,1,316
19756,Entire home/apt in Greenpoint,10159,Brittany,Brooklyn,Greenpoint,40.666952,-73.960822,Entire home/apt,102,1,75,2024-08-29,75.0,1,253
19757,Hotel room in Greenpoint,10160,Jessica,Brooklyn,Greenpoint,40.676887,-73.969095,Hotel room,87,5,40,2024-08-19,40.0,1,324
19758,Private room in Park Slope,10161,Nicholas,Brooklyn,Park Slope,40.688335,-73.984026,Private room,136,14,2,2024-06-01,0.65,1,177
19759,Private room in Bay Ridge,10162,Jessica,Brooklyn,Bay Ridge,40.626744,-73.913165,Private room,100,1,33,2024-08-23,33.0,1,357
19760,Entire home/apt in Carroll Gardens,10163,Kevin,Brooklyn,Carroll Gardens,40.672633,-73.985208,Entire home/apt,144,7,46,2024-08-30,46.0,1,30
19761,Private room in Bushwick,10164,Christina,Brooklyn,Bushwick,40.645849,-74.031423,Private room,123,1,1,2024-07-04,0.51,8,68
19762,Private room in Carroll Gardens,10164,Christina,Brooklyn,Carroll Gardens,40.639765,-73.986361,Private room,119,1,0,,0.0,8,350
19763,Private room in Sunset Park,10164,Christina,Brooklyn,Sunset Park,40.608742,-73.957857,Private room,77,7,29,2024-08-07,29.0,8,17
19764,Private room in Carroll Gardens,10164,Christina,Brooklyn,Carroll Gardens,40.634635,-73.950358,Private room,152,3,7,2024-08-20,7.0,8,286
19765,Entire home/apt in Park Slope,10164,Christina,Brooklyn,Park Slope,40.674774,-73.971769,Entire home/apt,194,5,33,2024-08-27,33.0,8,363
19766,Private room in Park Slope,10164,Christina,Brooklyn,Park Slope,40.666252,-73.903273,Private room,33,1,16,2024-08-28,16.0,8,223
19767,Entire home/apt in Williamsburg,10164,Christina,Brooklyn,Williamsburg,40.61484,-73.966721,Entire home/apt,111,3,15,2024-08-26,15.0,8,301
19768,Entire home/apt in Bay Ridge,10164,Christina,Brooklyn,Bay Ridge,40.697607,-73.980465,Entire home/apt,154,3,20,2024-08-24,20.0,8,137
19769,Private room in Williamsburg,10165,Melissa,Brooklyn,Williamsburg,40.702702,-73.954058,Private room,152,1,14,2024-07-02,6.89,1,209
19770,Entire home/apt in Park Slope,10166,Paul,Brooklyn,Park Slope,40.673744,-73.970121,Entire home/apt,185,7,48,2024-08-08,48.0,1,45
19771,Private room in Crown Heights,10167,Michelle,Brooklyn,Crown Heights,40.621802,-73.934665,Private room,59,5,2,2024-04-17,0.44,1,286
19772,Private room in Bay Ridge,10168,David,Brooklyn,Bay Ridge,40.667177,-73.96426,Private room,155,3,7,2024-08-25,7.0,1,279
19773,Shared room in Sunset Park,10169,Melissa,Brooklyn,Sunset Park,40.62759,-73.942887,Shared room,44,2,8,2024-08-03,8.0,1,120
19774,Entire home/apt in Park Slope,10170,Dorothy,Brooklyn,Park Slope,40.702595,-73.950644,Entire home/apt,122,5,60,2024-08-30,60.0,1,87
19775,Private room in Bushwick,10171,Amanda,Brooklyn,Bushwick,40.662336,-73.970884,Private room,163,3,50,2024-08-31,50.0,3,0
19776,Entire home/apt in Bay Ridge,10171,Amanda,Brooklyn,Bay Ridge,40.714685,-73.964816,Entire home/apt,242,1,11,2024-08-13,11.0,3,30
19777,Private room in Carroll Gardens,10171,Amanda,Brooklyn,Carroll Gardens,40.657251,-73.998887,Private room,75,14,6,2024-08-21,6.0,3,116
19778,Private room in Sunset Park,10172,James,Brooklyn,Sunset Park,40.680293,-73.908742,Private room,57,1,29,2024-08-01,28.06,1,279
19779,Shared room in Bushwick,10173,Steven,Brooklyn,Bushwick,40.67331,-73.941398,Shared room,49,7,10,2024-08-27,10.0,1,252
19780,Private room in Sunset Park,10174,Steven,Brooklyn,Sunset Park,40.673243,-73.904921,Private room,144,1,8,2024-07-11,4.62,1,317
19781,Entire home/apt in Bushwick,10175,Steven,Brooklyn,Bushwick,40.687425,-73.962123,Entire home/apt,182,2,67,2024-08-16,67.0,1,114
19782,Private room in Sunset Park,10176,Megan,Brooklyn,Sunset Park,40.661381,-73.952743,Private room,88,1,95,2024-07-23,71.25,1,182
19783,Entire home/apt in Flatbush,10177,Cynthia,Brooklyn,Flatbush,40.680797,-73.966587,Entire home/apt,181,14,4,2024-07-31,3.75,1,91
19784,Private room in Bedford-Stuyvesant,10178,Kenneth,Brooklyn,Bedford-Stuyvesant,40.639812,-73.93131,Private room,60,2,70,2024-08-28,70.0,1,322
19785,Private room in Sunset Park,10179,Emily,Brooklyn,Sunset Park,40.659916,-73.948683,Private room,50,7,6,2024-08-26,6.0,60,238
19786,Private room in Carroll Gardens,10179,Emily,Brooklyn,Carroll Gardens,40.665203,-73.960112,Private room,71,1,67,2024-08-09,67.0,60,128
19787,Entire home/apt in Bedford-Stuyvesant,10179,Emily,Brooklyn,Bedford-Stuyvesant,40.682843,-73.965122,Entire home/apt,103,1,14,2024-08-05,14.0,60,14
19788,Entire home/apt in Bushwick,10179,Emily,Brooklyn,Bushwick,40.655225,-73.928398,Entire home/apt,245,1,25,2024-08-03,25.0,60,177
19789,Private room in Greenpoint,10179,Emily,Brooklyn,Greenpoint,40.62253,-73.940566,Private room,88,2,33,2024-08-26,33.0,60,247
19790,Entire home/apt in Greenpoint,10179,Emily,Brooklyn,Greenpoint,40.64966,-73.935468,Entire home/apt,164,7,23,2024-08-17,23.0,60,44
19791,Entire home/apt in Bedford-Stuyvesant,10179,Emily,Brooklyn,Bedford-Stuyvesant,40.676648,-73.949693,Entire home/apt,267,1,12,2023-11-11,1.22,60,291
19792,Entire home/apt in Williamsburg,10179,Emily,Brooklyn,Williamsburg,40.639472,-73.917379,Entire home/apt,148,1,32,2024-08-31,32.0,60,245
19793,Private room in Park Slope,10179,Emily,Brooklyn,Park Slope,40.67516,-73.969153,Private room,129,3,24,2024-07-02,11.8,60,222
19794,Private room in Flatbush,10179,Emily,Brooklyn,Flatbush,40.626889,-73.930291,Private room,164,1,47,2024-08-25,47.0,60,92
19795,Shared room in Sunset Park,10179,Emily,Brooklyn,Sunset Park,40.626633,-73.93537,Shared room,35,5,69,2024-08-30,69.0,60,36
19796,Entire home/apt in Bay Ridge,10179,Emily,Brooklyn,Bay Ridge,40.690663,-74.009996,Entire home/apt,63,2,1,2024-08-31,1.0,60,77
19797,Private room in Carroll Gardens,10179,Emily,Brooklyn,Carroll Gardens,40.629641,-73.908932,Private room,117,1,56,2024-08-13,56.0,60,303
19798,Private room in Park Slope,10179,Emily,Brooklyn,Park Slope,40.65092,-73.89341,Private room,109,7,4,2024-06-26,1.79,60,93
19799,Entire home/apt in Park Slope,10179,Emily,Brooklyn,Park Slope,40.67261,-74.003306,Entire home/apt,150,1,87,2024-08-30,87.0,60,46
19800,Private room in Carroll Gardens,10179,Emily,Brooklyn,Carroll Gardens,40.665176,-73.934739,Private room,111,7,14,2024-07-16,8.94,60,65
19801,Private room in Bedford-Stuyvesant,10179,Emily,Brooklyn,Bedford-Stuyvesant,40.680741,-73.913539,Private room,85,1,19,2024-06-10,6.87,60,128
19802,Private room in Williamsburg,10179,Emily,Brooklyn,Williamsburg,40.623631,-73.935423,Private room,20,7,24,2024-08-26,24.0,60,146
19803,Private room in Greenpoint,10179,Emily,Brooklyn,Greenpoint,40.653423,-74.015199,Private room,90,1,86,2024-08-26,86.0,60,350
19804,Entire home/apt in Bushwick,10179,Emily,Brooklyn,Bushwick,40.66137,-74.016405,Entire home/apt,326,2,3,2024-08-26,3.0,60,8
19805,Private room in Bedford-Stuyvesant,10179,Emily,Brooklyn,Bedford-Stuyvesant,40.648892,-73.934434,Private room,100,30,110,2024-08-22,110.0,60,352
19806,Private room in Carroll Gardens,10179,Emily,Brooklyn,Carroll Gardens,40.656709,-73.952514,Private room,76,30,15,2024-08-31,15.0,60,10
